news,Date,Adj Close1,Adj Close
february cheque clearance cash transaction crippled atm likely exhausted cash morning hour#gaurav ratnaparkhi sharekhan advises buying kaveri seed company target r,2017-09-20,144.800003,0.05156141
idbi bank acquired share jaiprakash power venture consideration conversion debt equity strategic debt rest,2017-09-18,144.75,-0.0003453246
public sector punjab national bank pnb raised r crore additional capital issuing bond private placement basis,2017-10-09,137.300003,-0.0514680276
npa public sector bank soared staggering r lakh crore chairman key parliamentary panel today favoured naming shaming c,2017-08-09,148.300003,0.0801165314
kingfisher house put hammer fourth time three failed attempt kingfisher villa put sale thi,2017-08-08,148.800003,0.0033715441
punjab national bank disbursed r crore farmer self help group across country far fiscal md ceo usha anant#bank open selling stake firm decided amount time stake sale md usha ananthasubramanian told,2017-07-27,154.149994,0.0359542399
rajat bose recommends selling pn state bank india feel idea cellular may head r,2017-07-26,158.899994,0.0308141433
public sector lender punjab national bank today raised r crore issuing basel iii compliant perpetual debt instrument nature debentu,2017-07-18,154.850006,-0.0254876536
sameet chavan angel broking suggests buying buying larsen toubro l target r,2017-11-07,190.800003,0.2321601266
null,2017-06-07,152.350006,-0.2015198973
vijay chopra suggests buying jet airway target r,2017-03-07,141.5,-0.0712176277
vijay chopra view one may exit mindtree rally,2017-02-07,151.649994,0.0717314064
sudarshan sukhani suggests buying punjab national bank tata chemical tv motor company#sandeep wagle recommends buying punjab national bank feel ceat may test r,2017-06-29,138.050003,-0.0896801288
country second largest public sector lender punjab national bank raise r crore basel iii compliant additional tier,2017-07-06,143.300003,0.0380296986
bank union indian bank association iba likely introduce variable pay initiate negotiation today next wag,2017-05-24,147.449997,0.0289601808
rajesh agarwal aum capital recommends buying canara bank federal bank punjab national bank state bank india,2017-05-19,155.199997,0.052560191
sharmila joshi view one may stay invested punjab national bank#ashwani gujral recommends buying punjab national bank ceat engineer india,2017-05-17,165.050003,0.0634665347
interview ravikant bhat research analyst idbi capital shared reading outlook punjab national bank number#punjab national bank shree cement tata steel radar analyst wednesday,2017-05-16,174.149994,0.0551347521
exchange hereby informed annual general meeting shareholder bank held june,2017-04-26,167.149994,-0.0401952354
bank charge anything replacement provided free cost,2017-04-20,154.850006,-0.0735865297
mitessh thakkar suggests buying punjab national bank south indian bank,2017-05-04,179.449997,0.1588633519
mitessh thakkar advises buying punjab national bank dr reddy lab,2017-03-29,148.850006,-0.1705209892
bank raised r crore additional basel iii compliant capital bond coupon per cent per annum private placement,2017-03-21,142.850006,-0.0403090343
agreement bajaj allianz general insurance offer personal line insurance product health personal accident home motor,2017-07-03,139.25,-0.025201301
two government agency dependent united arab emirate uae government information firm,2017-05-03,174.899994,0.2560143196
present account holder country second largest public sector bank make number transaction month financial,2017-03-03,139.949997,-0.1998284631
ashwani gujral recommends buying l finance holding dewan housing finance sundram fastener indraprastha gas bf utility,2017-02-03,150.149994,0.0728831527
idea behind creating find company outperform benchmark index bull run contain damage equity mar,2017-02-28,141.399994,-0.0582750606
public sector bank however give indication whether would raised diluting government equity issuing additional,2017-02-27,139.649994,-0.0123762381
ashwani gujral recommends buying punjab national bank britannia industry oberoi realty,2017-02-23,140.149994,0.0035803797
ashwani gujral recommends buying punjab national bank eid parry canara bank,2017-02-21,143.800003,0.0260435901
ashwani gujral suggests buying punjab national bank indraprastha gas bpcl#blog keep track key global local development impacting business market day important local global political de,2017-02-20,143.050003,-0.0052155771
according shahina mukadam independent market expert punjab national bank one may keep aa stoploss r,2017-02-13,142.350006,-0.0048933728
rahul shah motilal oswal recommends buying punjab national bank maruti suzuki jain irrigation system#blog keep track key global local development impacting business market day important local global political de,2017-08-02,158.949997,0.1166139115
second list percent npa resolved say sunil mehta,2017-06-02,153.050003,-0.0371185537
pnb added branch april june period second quarter closed total six branch taking network tally,2017-01-31,135.550003,-0.1143417162
public sector lender punjab national bank action construction equipment ltd ace tied financing farm machinery#blog keep track key global local development impacting business market day important local global political de,2017-01-30,137.649994,0.0154923715
exclusive interview moneycontrol beena parmar bahuguna belief greater scope new investor enter provi,2017-01-18,130.350006,-0.05303297
general meeting egm shareholder bank held today pnb said regulatory filing stock exchange,2017-01-17,130.25,-0.0007672113
bank successfully sold equity share pnbhfl different investor retail floor price w#blog keep track key global local development impacting business market day important local global political de,2017-01-16,128.699997,-0.011900215
blog keep track key global local development impacting business market day important local global political de,2017-11-01,198.899994,0.5454545349
amount raised augment capital adequacy help business expansion bank,2017-06-01,151.899994,-0.2362996552
ca rudramurthy vachana investment advises shoring punjab national bank icici bank,2017-02-01,140.550003,-0.0747201544
wishing happy new year blog keep track key global local development impacting business market day,2018-03-16,98.849998,-0.2966915981
cbi arrested three officer punjab national bank brady house branch produced court today ut#blog keep track key global local development impacting business market day important local global political de#interview alka anbarasu institution group moody investor service spoke placing punjab national bank#five trading session r crore investor wealth already wiped#moody also placed lender baseline credit assessment bca adjusted bca counterparty risk assessment#current bbb chairman vinod rai term expires end march#two separate petition filed apex court yesterday seeking direction centre initiate process deportation nirav#letter modi wrote february punjab national bank management copy pti seen pegged money company owe,2018-03-13,97.949997,-0.0091047144
gitanjali gem gilli india nakshatra brand firestar diamond among barred company partnership firm include solar export#modi special court today issued warrant nbw wrote two letter enforcement directorate ed response sum,2018-01-03,166.600006,0.700867903
cbi today questioned general manager punjab national bank handle treasury section connection alleged r f#soon speaker sumitra mahajan made obituary reference member congress trs party well tdp trooped#current account casa deposit stood r lakh crore#interview rashesh shah president ficci spoke government missive psu lender probing npa account ove#blog keep track key global local development impacting business market day important local global political de,2018-02-28,101.400002,-0.3913565525
finance ministry today said apprised prime minister office pmo march action taken regard fraudulent issuance#finance ministry today said apprised prime minister office pmo march action taken regard fraudulent issuance#rajat bose suggests exiting punjab national bank#term end later year agency assured contract terminated end#agency also investigating plan two list company,2018-02-27,98.349998,-0.0300789343
brokerage warned bank typically largest investor sovereign security could lose billion rupee#cbi far arrested dozen person including former current official pnb company related modi choksi#sfio also expected call official nearly bank exposure company diamond trader nirav modi mehul choksi#big story morning remains global landscape white house chief economic advisor gary cohn resigned president trump administ#credit suisse continues prefer private bank psu bank overweight call state bank india target r bank bar#blog keep track key global local development impacting business market day important local global political de,2018-02-26,112,0.1387900587
till time publishing article petition got signature#blog keep track key global local development impacting business market day important local global political de#lender bandhan bank raising r crore public sale crore equity share,2018-02-23,113.449997,0.0129464018
passport detail help bank take timely action inform relevant authority prevent fraudsters fleeing country,2018-02-22,114.599998,0.0101366331
list includes international branch indian bank foreign bank,2018-02-21,117.300003,0.0235602535
cbi told court fpjdl engaged production facility cutting polishing diamond manufacture plain stud#letter credit bank guarantee trade credit import india may continue issued subject compliance rbi provision#blog keep track key global local development impacting business market day important local global political de#part larger effort curb black money menace corporate affair ministry deregistered little lakh company carr,2018-02-20,116.550003,-0.0063938617
almost bank including pnb sanctioned credit limit nirav modi company total amount may swell r crore#blog keep track key global local development impacting business market day important local global political de#official said agency sought issuance interpol warrant two based warrant obtained#psu bank index rallied much percent losing percent morning#punjab national bank canara bank biggest loser among psbs shedding percent,2018-02-19,116.5,-0.0004290262
attorney general kk venugopal opposed suggestion mooted top court government submit stay report investigation seal#public sector bank psbs planning tighten corporate lending norm loan r crore transfer loan consorti#happened punjab national bank bank eye opener u systemic failure may#ashwani gujral suggests buying punjab national bank bank baroda canara bank,2018-01-01,169.75,0.4570815451
